WKT,fid,id,building_theme,classification,distinctive_name,feature_code
"POLYGON ((560130.0 140986.34,560112.0 140949.65,560124.77 140943.37,560136.45 140967.13,560151.32 140959.85,560157.62 140972.8,560130.0 140986.34))","123707",0193E31E-5154-49C7-A5CB-1A46DB4DB82E,Cultural Facility,Library,Sherwood Library,"15024"
"POLYGON ((250876.76 58998.13,250873.93 58999.24,250866.71 58981.14,250866.72 58981.14,250862.69 58971.08,250843.8 58978.54,250827.8 58938.02,250835.24 58935.08,250831.47 58925.53,250824.03 58928.47,250812.53 58899.33,250836.75 58889.85,250879.1 58997.18,250876.76 58998.13))","123936",96054563-9492-45DD-B53D-DA664A5CB599,Cultural Facility,Library,Estover Library,"15024"
"POLYGON ((266196.89 668810.46,266191.3 668795.24,266210.67 668788.25,266215.01 668799.84,266219.88 668796.13,266242.36 668820.85,266248.13 668825.16,266255.14 668826.87,266262.22 668825.79,266272.65 668816.29,266274.04 668810.55,266271.84 668795.57,266286.92 668793.28,266289.47 668810.0,266288.35 668814.75,266321.74 668830.72,266314.81 668845.56,266280.87 668829.17,266274.16 668835.28,266289.1 668875.31,266273.85 668880.74,266259.07 668841.31,266250.94 668841.18,266236.58 668854.24,266196.89 668810.46))","124010",BFBE6947-054C-47AC-9887-BF2253149F16,Cultural Facility,Library,,"15024"
"POLYGON ((436115.45 571238.58,436112.88 571244.74,436104.48 571241.25,436107.04 571235.08,436115.45 571238.58))","124030",1DE60F11-D167-4536-BFB4-5C30B6A41CE3,Cultural Facility,Library,Cullercoats Library,"15024"
"POLYGON ((412247.21 428439.67,412237.7 428444.5,412235.65 428446.0,412222.94 428460.78,412217.9 428455.68,412215.19 428451.73,412212.76 428444.49,412211.97 428424.3,412240.87 428424.21,412247.21 428439.67))","124117",51EFDAA4-0EB1-4B8F-B6C6-87A90DF24D7B,Cultural Facility,Library,Shelf Library,"15024"
"POLYGON ((341160.67 668981.85,341184.52 669001.19,341175.91 669011.75,341152.01 668992.02,341160.67 668981.85))","124200",051E8D75-92C8-4775-B5E7-59DA4405620C,Cultural Facility,Library,,"15024"
"POLYGON ((632479.65 169751.2,632472.26 169751.1,632462.66 169764.67,632453.51 169758.28,632462.22 169745.54,632469.08 169740.35,632479.81 169739.85,632479.65 169751.2))","124214",C5F39EFA-5B8A-4C5F-B181-2D95BBFF3912,Cultural Facility,Library,Westgate Library,"15024"
"POLYGON ((302381.4 378339.05,302374.8 378348.55,302354.71 378334.45,302361.3 378324.95,302381.4 378339.05))","124251",B4C361DA-4648-4B89-8568-978005B63BE2,Cultural Facility,Library,Rhuddlan Library,"15024"
"POLYGON ((524390.39 105442.03,524389.7 105442.11,524390.95 105454.52,524376.65 105455.95,524373.99 105429.22,524388.81 105427.58,524390.39 105442.03))","124303",F343003E-FE7D-4413-BC9B-6EF89CB86708,Cultural Facility,Library,Southwick Library,"15024"
"POLYGON ((317540.3 196808.86,317531.35 196825.73,317506.77 196812.67,317515.72 196795.83,317540.3 196808.86))","124356",D457DFCF-6D05-45AB-9C25-6876B298436F,Cultural Facility,Library,Blackwood Library,"15024"
"POLYGON ((415271.51 375814.52,415268.03 375825.93,415250.35 375820.66,415253.78 375809.33,415271.51 375814.52))","124365",646D923B-9104-4570-AA18-56FC00020519,Cultural Facility,Library,Tideswell Library,"15024"
"POLYGON ((343507.65 282632.59,343510.63 282627.03,343503.55 282625.28,343501.68 282632.93,343471.52 282625.54,343476.78 282604.03,343526.76 282617.04,343522.03 282636.3,343519.14 282636.88,343519.87 282643.67,343508.96 282644.36,343507.65 282632.59))","124390",C027E3A0-A9F6-4841-A31D-FC50E23F3384,Cultural Facility,Library,Craven Arms Library,"15024"
"POLYGON ((431708.58 284748.9,431694.89 284741.52,431700.24 284731.6,431713.93 284738.99,431708.58 284748.9))","124454",76173639-8D59-440D-A507-F231D15EE639,Cultural Facility,Library,Keresley Community Library,"15024"
"POLYGON ((402321.91 396069.67,402319.28 396079.75,402303.49 396075.62,402306.1 396065.55,402321.91 396069.67))","124577",463DF151-F9D7-4878-B2A8-836FE79FB07A,Cultural Facility,Library,Hadfield Library,"15024"
"POLYGON ((340658.81 171144.72,340654.48 171158.75,340642.5 171154.99,340650.46 171129.06,340675.06 171136.61,340671.4 171148.64,340658.81 171144.72))","124641",9B876B1F-2563-45DA-83AC-6689AFC92F0C,Cultural Facility,Library,Clevedon Library,"15024"
"POLYGON ((539197.53 186251.46,539205.5 186250.8,539208.0 186262.1,539205.65 186267.25,539177.25 186280.25,539170.7 186275.41,539173.95 186271.15,539170.63 186264.1,539197.53 186251.46))","124700",9A859A83-3D0C-4ED1-BCA8-D7ECDE16267E,Cultural Facility,Library,459 461/Harrow Green Community Library,"15024"
"POLYGON ((248837.08 663959.5,248827.36 663966.97,248807.89 663941.63,248817.6 663934.16,248837.08 663959.5))","124842",53FAD3AA-294B-464D-BFF2-D4100A801F82,Cultural Facility,Library,,"15024"
"POLYGON ((435537.54 572143.17,435532.76 572175.08,435515.78 572177.04,435515.3 572173.95,435514.98 572173.09,435514.91 572172.76,435514.91 572172.43,435514.95 572172.16,435515.02 572171.92,435516.35 572169.12,435510.0 572168.18,435513.51 572136.98,435537.54 572143.17))","124981",671F532A-987F-47E0-907B-FACB49FF3FCB,Cultural Facility,Library,Whitley Bay Library,"15024"
"POLYGON ((416459.44 535626.96,416466.86 535631.27,416464.11 535636.0,416456.69 535631.69,416459.44 535626.96))","125001",F35E0173-4AF8-4FAC-AB05-75006C27E89E,Cultural Facility,Library,Crook Library,"15024"
"POLYGON ((273278.36 318198.13,273288.07 318200.63,273286.67 318206.06,273276.96 318203.55,273278.36 318198.13))","125089",CEEEFE87-CC89-4899-B6F3-02BDDECDC893,Cultural Facility,Library,Dolgellau Library,"15024"
"POLYGON ((592646.59 185376.08,592610.47 185364.3,592619.0 185338.12,592655.12 185349.9,592646.59 185376.08))","125128",0CD4EE05-27B6-447A-8A31-E4997BA3509D,Cultural Facility,Library,,"15024"
"POLYGON ((258473.52 662815.33,258462.06 662818.25,258462.04 662818.2,258451.25 662821.0,258444.3 662794.9,258466.55 662788.54,258473.52 662815.33))","125201",867E2F43-8DFC-45F0-B1D3-3B17B5998C41,Cultural Facility,Library,,"15024"
"POLYGON ((306652.72 207817.61,306639.9 207811.89,306649.09 207791.36,306653.49 207790.92,306662.81 207795.08,306652.72 207817.61))","125244",FC506F4A-32C5-4F53-9EE7-892A3BA05D0D,Cultural Facility,Library,Dowlais Library,"15024"
"POLYGON ((356461.06 426305.75,356448.4 426301.95,356451.49 426291.65,356464.15 426295.45,356461.06 426305.75))","125341",62167725-8932-4A0D-849E-A08734CD98D4,Cultural Facility,Library,,"15024"
"POLYGON ((508878.11 173724.47,508851.58 173713.48,508858.13 173697.62,508884.65 173708.64,508878.11 173724.47))","125377",B7ABB75A-0F58-4BF1-95C3-C2734CF6698B,Cultural Facility,Library,Bedfont Library,"15024"
"POLYGON ((387376.66 391125.62,387365.2 391135.4,387358.49 391127.46,387360.53 391125.72,387352.19 391116.04,387361.85 391107.92,387376.66 391125.62))","125498",B2F83DA7-9BF3-4391-A307-B6644BAEFC17,Cultural Facility,Library,Heatons Library,"15024"
"POLYGON ((442819.9 82619.24,442811.51 82613.64,442815.04 82608.36,442823.42 82613.96,442819.9 82619.24))","125516",4E69AECB-BA9B-463C-A8D3-52A8431550CD,Cultural Facility,Library,,"15024"
"POLYGON ((536024.7 201966.9,536000.2 201966.15,536000.4 201959.65,536010.32 201959.96,536010.67 201949.91,536000.6 201949.6,536000.8 201943.2,536025.41 201944.0,536024.7 201966.9))","125572",9189ACB5-BA3D-4320-AF3E-C851E5641584,Cultural Facility,Library,Cheshunt Library,"15024"
"POLYGON ((387895.68 446704.89,387880.16 446722.68,387863.69 446708.03,387879.23 446690.5,387895.68 446704.89))","125584",93398978-1F52-4ABA-AF61-3631769EA7B9,Cultural Facility,Library,Barnoldswick Library,"15024"
"POLYGON ((243417.26 555384.95,243429.31 555356.02,243437.12 555359.22,243447.22 555363.49,243434.69 555392.59,243417.26 555384.95))","125639",ABBCA68D-F1B3-4504-B3CD-306241189DB7,Cultural Facility,Library,Wigton Library,"15024"
"POLYGON ((340118.25 556024.45,340154.22 556022.63,340155.03 556045.17,340117.23 556046.64,340118.25 556024.45))","125733",48BC64A3-82BF-4027-889A-A32ED576E398,Cultural Facility,Library,The Library,"15024"
"POLYGON ((340439.64 395855.35,340449.44 395876.39,340455.15 395873.73,340463.81 395892.37,340426.26 395909.86,340424.38 395909.01,340406.58 395870.69,340439.64 395855.35))","125762",C3FBF463-A7FC-4262-A7EC-2AAC56266CDC,Cultural Facility,Library,Croxteth Library,"15024"
"POLYGON ((548016.11 186563.81,548016.95 186551.01,548024.7 186551.5,548024.08 186560.52,548038.65 186561.48,548037.86 186574.65,547999.71 186572.37,547986.2 186572.45,547987.7 186551.25,547997.7 186552.0,547997.25 186562.45,548016.11 186563.81))","125779",97A36A55-F038-44A1-ABB4-DCA068CADFFE,Cultural Facility,Library,Valence Library,"15024"
"POLYGON ((315184.87 199726.31,315185.99 199739.78,315155.49 199741.44,315154.71 199727.95,315184.87 199726.31))","125882",82A7E7F8-D62C-48F7-9BFE-9AC655BE8AE5,Cultural Facility,Library,Bargoed Library,"15024"
"POLYGON ((619407.24 308703.99,619406.14 308693.72,619415.51 308692.76,619416.53 308703.03,619407.24 308703.99))","125894",8E008C68-AD43-4652-9A2C-731D26B9E04B,Cultural Facility,Library,,"15024"
"POLYGON ((578357.38 171918.83,578366.7 171919.95,578366.28 171923.47,578356.96 171922.35,578357.38 171918.83))","125928",1AF5812F-7BF7-443E-A5EF-2F9D6DBC15BD,Cultural Facility,Library,Hoo Library,"15024"
"POLYGON ((261572.09 188098.04,261560.85 188091.85,261568.16 188078.54,261579.39 188084.74,261572.09 188098.04))","125992",3F48AA9F-BA62-4397-A348-1AE5610A5A9F,Cultural Facility,Library,Oystermouth Library,"15024"
"POLYGON ((219849.94 216591.93,219838.42 216594.64,219832.07 216567.3,219843.52 216564.66,219846.96 216579.35,219846.98 216579.35,219849.94 216591.93))","126011",C8434185-8B20-407D-8383-E9BA381AF34F,Cultural Facility,Library,Whitland Town Hall,"15024"
"POLYGON ((330068.44 136971.47,330062.46 136984.83,330074.62 136990.36,330065.78 137009.05,330062.69 137007.84,330062.45 137006.9,330062.4 137006.65,330061.6 137008.25,330053.73 137004.45,330040.27 136998.06,330054.74 136965.38,330068.44 136971.47))","126039",816F1E33-C535-4F9D-B86F-17C424F36F73,Cultural Facility,Library,Bridgwater Library,"15024"
"POLYGON ((268591.75 669991.4,268589.9 669995.96,268583.6 669988.15,268584.6 669985.65,268581.59 669984.82,268533.93 669924.24,268535.98 669922.64,268532.26 669917.88,268530.21 669919.48,268513.66 669898.27,268471.21 669896.8,268474.58 669869.88,268510.84 669881.04,268516.6 669871.81,268505.26 669861.57,268508.44 669858.05,268513.85 669854.57,268546.04 669883.35,268618.11 669873.18,268622.34 669903.14,268624.69 669902.81,268627.78 669902.37,268625.43 669908.18,268591.75 669991.4),(268592.76 669936.11,268603.74 669908.98,268579.48 669912.41,268576.17 669920.71,268567.44 669917.24,268567.0 669914.17,268560.37 669915.1,268557.52 669922.17,268583.42 669955.37,268584.75 669955.9,268592.76 669936.11))","126071",9CA9677E-DC6E-449C-9183-9B6CE0413713,Cultural Facility,Library,Chryston Library,"15024"
"POLYGON ((548012.0 177354.83,548005.33 177350.72,548018.73 177328.57,548025.41 177332.58,548012.0 177354.83))","126102",7D954154-ADD8-4481-B8A4-1D3A39A02347,Cultural Facility,Library,Bostall Community Library,"15024"
"POLYGON ((482903.34 194627.19,482908.35 194624.64,482913.46 194634.67,482908.46 194637.22,482903.34 194627.19))","126314",BC4C7371-DB13-4525-97C0-0E6744958479,Cultural Facility,Library,West Wycombe Library,"15024"
"POLYGON ((511965.67 431098.86,512004.61 431126.31,512002.03 431129.99,511999.22 431133.97,511960.28 431106.52,511965.67 431098.86))","126316",1C310075-DEE2-4236-A8C6-50CDC42AC0BC,Cultural Facility,Library,,"15024"
"POLYGON ((396264.94 81755.34,396271.96 81757.04,396268.34 81771.99,396261.38 81770.31,396264.94 81755.34))","126360",4687D26A-E0B8-413D-B200-317D89A22597,Cultural Facility,Library,Corfe Castle Community Library,"15024"
"POLYGON ((385842.95 437955.84,385831.72 437940.17,385862.11 437918.42,385873.36 437934.06,385842.95 437955.84))","126378",8BB6C5F0-C250-45F1-99D7-5EFDA2B8C548,Cultural Facility,Library,Nelson Library,"15024"
"POLYGON ((409245.96 436225.79,409241.34 436240.09,409229.0 436235.78,409226.07 436243.89,409233.74 436246.49,409230.02 436257.75,409203.93 436248.95,409207.54 436237.79,409215.84 436240.49,409223.14 436218.11,409245.96 436225.79))","126479",D439546D-15F0-440F-B2CC-1D123B0EEB67,Cultural Facility,Library,Wilsden Library,"15024"
"POLYGON ((541570.74 296709.05,541568.41 296721.87,541555.47 296719.64,541566.82 296657.16,541581.37 296659.8,541579.99 296709.11,541570.74 296709.05))","126492",E847D85B-C50D-40EE-B35F-EA56F16FB841,Cultural Facility,Library,March Library,"15024"
"POLYGON ((533879.8 195842.16,533866.07 195842.1,533866.28 195817.72,533879.92 195817.78,533879.88 195825.19,533879.8 195842.16))","126495",A127EA1A-EDDB-471D-8F47-C6DD0D172227,Cultural Facility,Library,John Jackson Library,"15024"
"POLYGON ((529982.2 182761.9,529985.75 182756.65,529998.9 182765.45,529995.35 182770.7,529982.2 182761.9))","126597",A2C26B1F-9AA2-45FC-8FFF-B2621AED5E48,Cultural Facility,Library,The British Library,"15024"
"POLYGON ((404589.8 309275.1,404598.55 309280.8,404612.07 309277.6,404613.29 309285.75,404619.62 309290.84,404621.34 309298.06,404617.67 309304.05,404610.84 309305.87,404604.82 309302.31,404600.85 309303.15,404595.2 309305.75,404591.37 309303.5,404585.76 309304.81,404580.36 309301.55,404579.07 309295.89,404582.35 309290.6,404579.94 309280.69,404587.5 309278.85,404589.8 309275.1))","126606",295137AF-F6F4-47FB-A105-C7FEE316CA65,Cultural Facility,Library,Burntwood Library,"15024"
"POLYGON ((388924.6 286933.0,388904.5 286923.8,388910.3 286911.1,388930.4 286920.35,388924.6 286933.0))","126683",5414FA91-2404-4F50-AE2D-F5A8E1E4EA05,Cultural Facility,Library,Wordsley Library,"15024"
"POLYGON ((463240.18 460868.02,463251.35 460873.47,463247.18 460880.89,463240.31 460877.02,463236.37 460874.8,463240.18 460868.02))","126817",50AB6109-16A9-4FBF-BBBC-3F2F25309752,Cultural Facility,Library,Strensall Library,"15024"
"POLYGON ((489294.87 193174.86,489283.14 193179.25,489280.38 193171.87,489292.11 193167.49,489294.87 193174.86))","126863",2E649FA6-EDE1-437B-A71D-A0EBC90F8130,Cultural Facility,Library,Micklefield Library,"15024"
"POLYGON ((602001.1 302207.8,602004.69 302218.83,602000.66 302220.14,601997.07 302209.11,602001.1 302207.8))","126994",ADBD2D1E-BCAD-4191-879D-1943E1FE8222,Cultural Facility,Library,Hingham Library,"15024"
"POLYGON ((595128.4 172714.12,595126.1 172732.6,595114.78 172731.19,595117.09 172712.71,595128.4 172714.12))","127095",B7FAFC4C-A584-4CBF-B912-A7C7153FC7F1,Cultural Facility,Library,Minster-in-Sheppey Library,"15024"
"POLYGON ((381260.16 404088.69,381286.4 404097.9,381280.7 404114.05,381254.45 404104.87,381260.16 404088.69))","127112",A0D773B9-2E3E-4700-99A5-387867008A58,Cultural Facility,Library,Prestwich Library and Adult Learning Centre,"15024"
"POLYGON ((452743.51 533763.8,452724.96 533766.12,452721.76 533742.59,452745.91 533739.43,452746.41 533749.12,452742.8 533749.46,452743.51 533763.8))","127239",5B0B4793-FF8A-403C-BA8E-66DEC485A9D6,Cultural Facility,Library,Borough Buildings,"15024"
"POLYGON ((348381.66 682693.44,348384.39 682688.15,348387.89 682689.96,348385.15 682695.25,348381.66 682693.44))","127279",E1570F90-6E66-449C-9E99-6DDE9128C209,Cultural Facility,Library,,"15024"
"POLYGON ((510113.82 421356.0,510115.76 421352.68,510118.97 421347.6,510121.94 421349.34,510126.49 421352.21,510126.39 421352.38,510121.17 421360.64,510113.82 421356.0))","127351",146592F6-4F51-474F-A4F9-CAB5B48ECD6A,Cultural Facility,Library,Goxhill Library,"15024"
"POLYGON ((322823.46 124435.5,322785.49 124420.09,322799.34 124387.46,322780.8 124379.75,322799.13 124335.66,322837.05 124351.18,322851.12 124357.02,322831.9 124402.64,322835.38 124404.13,322823.46 124435.5))","127396",515817C4-DBEA-40CC-A00C-B44E58553C9C,Cultural Facility,Library,Taunton Library,"15024"
"POLYGON ((405576.15 287470.11,405565.95 287476.05,405554.38 287459.92,405564.25 287455.2,405566.23 287455.32,405576.15 287470.11))","127399",ECFA4E71-1EEB-4DA0-A8B3-9617F7DC66DF,Cultural Facility,Library,Spring Hill Library,"15024"
"POLYGON ((366476.28 77466.0,366464.35 77462.35,366470.55 77442.09,366466.4 77440.84,366461.98 77455.29,366452.66 77452.45,366463.05 77418.52,366488.42 77426.26,366476.28 77466.0),(366471.77 77424.54,366470.03 77430.12,366474.34 77431.46,366476.08 77425.89,366471.77 77424.54))","127440",277042CF-F5E3-4365-AD4C-900519CEB858,Cultural Facility,Library,,"15024"
"POLYGON ((559550.32 193663.15,559518.65 193650.24,559532.45 193616.36,559534.56 193615.42,559564.65 193628.07,559550.32 193663.15))","127465",0E12A576-790A-46DA-BEC5-FEC29357DCD9,Cultural Facility,Library,Brentwood Library,"15024"
"POLYGON ((343475.36 464279.69,343473.23 464278.84,343465.57 464281.9,343465.0 464286.05,343457.7 464288.95,343451.5 464284.15,343453.05 464273.9,343443.1 464265.95,343444.8 464253.3,343456.95 464248.5,343464.0 464253.8,343471.4 464250.87,343492.5 464267.02,343490.55 464278.9,343480.1 464283.35,343475.36 464279.69),(343466.33 464258.94,343465.13 464268.39,343470.12 464269.03,343471.33 464259.58,343466.33 464258.94))","127700",169A922C-D05D-45C2-A081-BF274E5955A9,Cultural Facility,Library,Morecambe Library,"15024"
"POLYGON ((383919.7 354369.11,383907.75 354379.86,383899.7 354370.85,383911.61 354360.14,383919.7 354369.11))","127802",E8DB7247-3DF5-470C-ADEC-11A948EC486F,Cultural Facility,Library,Kidsgrove Library,"15024"
"POLYGON ((356679.26 117310.28,356680.3 117288.96,356688.8 117289.37,356687.76 117310.7,356679.26 117310.28))","127867",994D41FC-5F33-401B-A693-68362ECADA34,Cultural Facility,Library,Sunningdale Library,"15024"
"POLYGON ((389605.66 393876.03,389610.0 393889.63,389591.61 393895.51,389587.32 393881.94,389605.66 393876.03))","128040",464572E2-A555-4924-8FF7-1EDE3EA9D6D4,Cultural Facility,Library,Reddish Library,"15024"
"POLYGON ((432406.58 280169.17,432418.22 280163.54,432425.83 280179.29,432414.19 280184.91,432406.58 280169.17))","128199",2F5D39F2-54E6-42B2-93B4-54DDD447DC3D,Cultural Facility,Library,Coundon Community Library,"15024"
"POLYGON ((494029.46 180810.95,494030.7 180801.4,494041.87 180802.83,494043.08 180793.41,494065.52 180796.29,494063.14 180815.31,494029.46 180810.95))","128637",1ED0860C-B94C-4D6E-A882-5926F218ADCA,Cultural Facility,Library,Cippenham Library,"15024"
"POLYGON ((545821.84 192010.68,545797.95 192011.05,545797.6 191990.75,545821.55 191990.55,545821.84 192010.68),(545805.05 191995.0,545805.2 192004.09,545813.8 192003.95,545813.65 191994.86,545805.05 191995.0))","128711",4752D71C-5E41-493D-80A4-6C4EE34D3BB1,Cultural Facility,Library,Hainault Library,"15024"
"POLYGON ((605749.63 159581.05,605741.95 159562.31,605773.07 159549.63,605780.72 159568.43,605749.63 159581.05))","128745",C2341C23-29D5-42E0-B696-3D01FFE95B41,Cultural Facility,Library,,"15024"
"POLYGON ((547400.48 180120.98,547390.12 180115.28,547406.13 180085.68,547416.54 180091.29,547400.48 180120.98))","128751",6287B3B2-DB96-4AAB-ABAC-1B2F2488BE6A,Cultural Facility,Library,Thamesmead Library,"15024"
"POLYGON ((427274.1 544988.97,427255.55 544992.0,427252.8 544974.85,427271.35 544971.91,427274.1 544988.97))","128807",83702C55-1124-4C48-B327-8332BB96F633,Cultural Facility,Library,Newton Hall Library,"15024"
"POLYGON ((465829.09 518926.27,465824.79 518939.57,465811.19 518935.07,465815.49 518921.87,465829.09 518926.27))","128967",376AD6A8-B52C-44B0-9C35-519E1FDD567E,Cultural Facility,Library,Skelton Library,"15024"
